filename,path,huggingface_gender,huggingface_confidence,realistic_gender,realistic_confidence,deepface_gender,deepface_confidence
subject_0_PXL_20220922_134028534.jpg,G:\Thesis\MonkSkinTone_Dataset\Segmented_MSTE\subject_0_PXL_20220922_134028534.jpg,Male,0.9672114849090576,Male,0.8914288282394409,Man,91.92238450050354
subject_0_PXL_20220922_134031823.jpg,G:\Thesis\MonkSkinTone_Dataset\Segmented_MSTE\subject_0_PXL_20220922_134031823.jpg,Male,0.9800364375114441,Male,0.9290086627006531,Man,74.3528664112091
subject_0_PXL_20220922_134034735.jpg,G:\Thesis\MonkSkinTone_Dataset\Segmented_MSTE\subject_0_PXL_20220922_134034735.jpg,Male,0.981846034526825,Male,0.8649763464927673,Man,97.58650064468384
subject_0_PXL_20220922_134115414.jpg,G:\Thesis\MonkSkinTone_Dataset\Segmented_MSTE\subject_0_PXL_20220922_134115414.jpg,Male,0.9828769564628601,Male,0.9717967510223389,Man,98.31422567367554
subject_0_PXL_20220922_134119737.jpg,G:\Thesis\MonkSkinTone_Dataset\Segmented_MSTE\subject_0_PXL_20220922_134119737.jpg,Male,0.9826436638832092,Male,0.9604957699775696,Man,94.56924796104431
subject_0_PXL_20220922_134122294.jpg,G:\Thesis\MonkSkinTone_Dataset\Segmented_MSTE\subject_0_PXL_20220922_134122294.jpg,Male,0.808707594871521,Male,0.8367707133293152,Man,68.87879371643066
subject_0_PXL_20220922_134124746.jpg,G:\Thesis\MonkSkinTone_Dataset\Segmented_MSTE\subject_0_PXL_20220922_134124746.jpg,Male,0.969813346862793,Male,0.8574322462081909,Man,91.58130884170532
subject_0_PXL_20220922_134127250.jpg,G:\Thesis\MonkSkinTone_Dataset\Segmented_MSTE\subject_0_PXL_20220922_134127250.jpg,Male,0.98143470287323,Male,0.9234140515327454,Man,85.29775738716125
subject_0_PXL_20220922_134128867.jpg,G:\Thesis\MonkSkinTone_Dataset\Segmented_MSTE\subject_0_PXL_20220922_134128867.jpg,Male,0.9835489988327026,Male,0.8398482799530029,Man,87.85630464553833
subject_0_PXL_20220922_134134361.jpg,G:\Thesis\MonkSkinTone_Dataset\Segmented_MSTE\subject_0_PXL_20220922_134134361.jpg,Male,0.9819881319999695,Male,0.9324207305908203,Man,93.46596002578735
subject_0_PXL_20220922_134135978.jpg,G:\Thesis\MonkSkinTone_Dataset\Segmented_MSTE\subject_0_PXL_20220922_134135978.jpg,Male,0.9836718440055847,Male,0.965323805809021,Man,93.2941198348999
subject_0_PXL_20220922_134137827.jpg,G:\Thesis\MonkSkinTone_Dataset\Segmented_MSTE\subject_0_PXL_20220922_134137827.jpg,Male,0.9723979830741882,Male,0.7329172492027283,Man,89.6323561668396
subject_0_PXL_20220922_134139865.jpg,G:\Thesis\MonkSkinTone_Dataset\Segmented_MSTE\subject_0_PXL_20220922_134139865.jpg,Male,0.9788958430290222,Male,0.9506838321685791,Man,82.19223022460938
subject_0_PXL_20220922_134141731.jpg,G:\Thesis\MonkSkinTone_Dataset\Segmented_MSTE\subject_0_PXL_20220922_134141731.jpg,Male,0.9842839241027832,Male,0.8731010556221008,Man,84.2875063419342
subject_0_PXL_20220922_134203230.jpg,G:\Thesis\MonkSkinTone_Dataset\Segmented_MSTE\subject_0_PXL_20220922_134203230.jpg,Male,0.9813463091850281,Male,0.9604660868644714,Man,99.14069175720215
subject_0_PXL_20220922_134205505.jpg,G:\Thesis\MonkSkinTone_Dataset\Segmented_MSTE\subject_0_PXL_20220922_134205505.jpg,Male,0.9705356955528259,Male,0.8731056451797485,Man,94.72975730895996
subject_0_PXL_20220922_134207466.jpg,G:\Thesis\MonkSkinTone_Dataset\Segmented_MSTE\subject_0_PXL_20220922_134207466.jpg,Male,0.98148512840271,Male,0.8889443874359131,Man,87.33078837394714
subject_0_PXL_20220922_134209190.jpg,G:\Thesis\MonkSkinTone_Dataset\Segmented_MSTE\subject_0_PXL_20220922_134209190.jpg,Male,0.9715160727500916,Male,0.9210990071296692,Man,89.23788070678711
subject_0_PXL_20220922_134210937.jpg,G:\Thesis\MonkSkinTone_Dataset\Segmented_MSTE\subject_0_PXL_20220922_134210937.jpg,Male,0.9804620742797852,Male,0.857090950012207,Man,98.25267195701599
subject_0_PXL_20220922_134339364.PORTRAIT.jpg,G:\Thesis\MonkSkinTone_Dataset\Segmented_MSTE\subject_0_PXL_20220922_134339364.PORTRAIT.jpg,Male,0.9837098121643066,Male,0.9469234943389893,Man,99.8753547668457
subject_0_PXL_20220922_134342333.PORTRAIT.jpg,G:\Thesis\MonkSkinTone_Dataset\Segmented_MSTE\subject_0_PXL_20220922_134342333.PORTRAIT.jpg,Male,0.9820760488510132,Male,0.9644914269447327,Man,99.81549382209778
subject_0_PXL_20220922_134344367.PORTRAIT.jpg,G:\Thesis\MonkSkinTone_Dataset\Segmented_MSTE\subject_0_PXL_20220922_134344367.PORTRAIT.jpg,Male,0.982368528842926,Male,0.8869318962097168,Woman,52.03513503074646
subject_0_PXL_20220922_134346135.PORTRAIT.jpg,G:\Thesis\MonkSkinTone_Dataset\Segmented_MSTE\subject_0_PXL_20220922_134346135.PORTRAIT.jpg,Male,0.9823212623596191,Male,0.8953652381896973,Man,99.73770380020142
subject_0_PXL_20220922_134348505.PORTRAIT.jpg,G:\Thesis\MonkSkinTone_Dataset\Segmented_MSTE\subject_0_PXL_20220922_134348505.PORTRAIT.jpg,Male,0.9788233637809753,Male,0.9690358638763428,Man,99.88462924957275
subject_0_PXL_20220922_134350655.PORTRAIT.jpg,G:\Thesis\MonkSkinTone_Dataset\Segmented_MSTE\subject_0_PXL_20220922_134350655.PORTRAIT.jpg,Male,0.9851222038269043,Male,0.9326902627944946,Man,99.50891137123108
subject_10_PXL_20220922_195423628.jpg,G:\Thesis\MonkSkinTone_Dataset\Segmented_MSTE\subject_10_PXL_20220922_195423628.jpg,Male,0.9842875003814697,Male,0.9798499345779419,Man,99.86087679862976
subject_10_PXL_20220922_195425593.jpg,G:\Thesis\MonkSkinTone_Dataset\Segmented_MSTE\subject_10_PXL_20220922_195425593.jpg,Male,0.9837911128997803,Male,0.9871455430984497,Man,99.83958601951599
subject_10_PXL_20220922_195427510.jpg,G:\Thesis\MonkSkinTone_Dataset\Segmented_MSTE\subject_10_PXL_20220922_195427510.jpg,Male,0.9827788472175598,Male,0.9765897393226624,Man,98.84915351867676
subject_10_PXL_20220922_195430381.jpg,G:\Thesis\MonkSkinTone_Dataset\Segmented_MSTE\subject_10_PXL_20220922_195430381.jpg,Male,0.9856405258178711,Male,0.9857283234596252,Man,99.63610768318176
subject_10_PXL_20220922_195431981.jpg,G:\Thesis\MonkSkinTone_Dataset\Segmented_MSTE\subject_10_PXL_20220922_195431981.jpg,Male,0.9817280769348145,Male,0.9890350699424744,Man,98.25390577316284
subject_10_PXL_20220922_195435930.jpg,G:\Thesis\MonkSkinTone_Dataset\Segmented_MSTE\subject_10_PXL_20220922_195435930.jpg,Male,0.9855372309684753,Male,0.9800242781639099,Man,99.96635913848877
subject_10_PXL_20220922_195437698.jpg,G:\Thesis\MonkSkinTone_Dataset\Segmented_MSTE\subject_10_PXL_20220922_195437698.jpg,Male,0.9830639958381653,Male,0.9873241186141968,Man,99.79236125946045
subject_10_PXL_20220922_195439181.jpg,G:\Thesis\MonkSkinTone_Dataset\Segmented_MSTE\subject_10_PXL_20220922_195439181.jpg,Male,0.9818759560585022,Male,0.9795641303062439,Man,99.36674237251282
subject_10_PXL_20220922_195441067.jpg,G:\Thesis\MonkSkinTone_Dataset\Segmented_MSTE\subject_10_PXL_20220922_195441067.jpg,Male,0.984269380569458,Male,0.967653751373291,Man,99.69203472137451
subject_10_PXL_20220922_195442715.jpg,G:\Thesis\MonkSkinTone_Dataset\Segmented_MSTE\subject_10_PXL_20220922_195442715.jpg,Male,0.9814949631690979,Male,0.9906033873558044,Man,99.16194677352905
subject_10_PXL_20220922_195447140.jpg,G:\Thesis\MonkSkinTone_Dataset\Segmented_MSTE\subject_10_PXL_20220922_195447140.jpg,Male,0.9854089617729187,Male,0.9883450269699097,Man,99.88019466400146
subject_10_PXL_20220922_195448989.jpg,G:\Thesis\MonkSkinTone_Dataset\Segmented_MSTE\subject_10_PXL_20220922_195448989.jpg,Male,0.983106255531311,Male,0.9879949688911438,Man,99.8340368270874
subject_10_PXL_20220922_195450706.jpg,G:\Thesis\MonkSkinTone_Dataset\Segmented_MSTE\subject_10_PXL_20220922_195450706.jpg,Male,0.982205331325531,Male,0.9872848391532898,Man,98.1106162071228
subject_10_PXL_20220922_195452476.jpg,G:\Thesis\MonkSkinTone_Dataset\Segmented_MSTE\subject_10_PXL_20220922_195452476.jpg,Male,0.9833211898803711,Male,0.9857469797134399,Man,84.92034077644348
subject_10_PXL_20220922_195454157.jpg,G:\Thesis\MonkSkinTone_Dataset\Segmented_MSTE\subject_10_PXL_20220922_195454157.jpg,Male,0.9836660623550415,Male,0.9922752976417542,Man,99.19477105140686
subject_10_PXL_20220922_195459564.jpg,G:\Thesis\MonkSkinTone_Dataset\Segmented_MSTE\subject_10_PXL_20220922_195459564.jpg,Male,0.9846004843711853,Male,0.9863408803939819,Man,98.86696338653564
subject_10_PXL_20220922_195501347.jpg,G:\Thesis\MonkSkinTone_Dataset\Segmented_MSTE\subject_10_PXL_20220922_195501347.jpg,Male,0.9806053638458252,Male,0.9783998727798462,Man,98.91064763069153
subject_10_PXL_20220922_195503218.jpg,G:\Thesis\MonkSkinTone_Dataset\Segmented_MSTE\subject_10_PXL_20220922_195503218.jpg,Male,0.9770366549491882,Male,0.9822489023208618,Man,99.68311190605164
subject_10_PXL_20220922_195504855.jpg,G:\Thesis\MonkSkinTone_Dataset\Segmented_MSTE\subject_10_PXL_20220922_195504855.jpg,Male,0.9828779697418213,Male,0.9821828007698059,Man,99.57452416419983
subject_10_PXL_20220922_195506633.jpg,G:\Thesis\MonkSkinTone_Dataset\Segmented_MSTE\subject_10_PXL_20220922_195506633.jpg,Male,0.9812214970588684,Male,0.9863173365592957,Man,95.81504464149475
subject_10_PXL_20220922_195637346.jpg,G:\Thesis\MonkSkinTone_Dataset\Segmented_MSTE\subject_10_PXL_20220922_195637346.jpg,Male,0.9836476445198059,Male,0.9863682389259338,Man,99.043208360672
subject_10_PXL_20220922_195656401.jpg,G:\Thesis\MonkSkinTone_Dataset\Segmented_MSTE\subject_10_PXL_20220922_195656401.jpg,Male,0.9842051863670349,Male,0.9719176888465881,Man,99.75528120994568
subject_10_PXL_20220922_195700279.jpg,G:\Thesis\MonkSkinTone_Dataset\Segmented_MSTE\subject_10_PXL_20220922_195700279.jpg,Male,0.9813249707221985,Male,0.9828587174415588,Man,99.21255707740784
subject_10_PXL_20220922_195707349.jpg,G:\Thesis\MonkSkinTone_Dataset\Segmented_MSTE\subject_10_PXL_20220922_195707349.jpg,Male,0.9836116433143616,Male,0.9792225360870361,Man,98.52380156517029
subject_10_PXL_20220922_195711268.jpg,G:\Thesis\MonkSkinTone_Dataset\Segmented_MSTE\subject_10_PXL_20220922_195711268.jpg,Male,0.9846305251121521,Male,0.9749841690063477,Man,99.8353362083435
subject_10_PXL_20220922_195714210.jpg,G:\Thesis\MonkSkinTone_Dataset\Segmented_MSTE\subject_10_PXL_20220922_195714210.jpg,Male,0.9824501276016235,Male,0.9737439155578613,Man,99.56533908843994
subject_10_PXL_20220922_195719843.jpg,G:\Thesis\MonkSkinTone_Dataset\Segmented_MSTE\subject_10_PXL_20220922_195719843.jpg,Male,0.9845243096351624,Male,0.9720975756645203,Man,99.32894110679626
subject_10_PXL_20220922_195722247.jpg,G:\Thesis\MonkSkinTone_Dataset\Segmented_MSTE\subject_10_PXL_20220922_195722247.jpg,Male,0.9848014712333679,Male,0.9818971157073975,Man,99.33251738548279
subject_10_PXL_20220922_195725795.jpg,G:\Thesis\MonkSkinTone_Dataset\Segmented_MSTE\subject_10_PXL_20220922_195725795.jpg,Male,0.9848447442054749,Male,0.9861769080162048,Man,99.37559366226196
subject_10_PXL_20220922_195729264.jpg,G:\Thesis\MonkSkinTone_Dataset\Segmented_MSTE\subject_10_PXL_20220922_195729264.jpg,Male,0.9852476119995117,Male,0.9847352504730225,Man,98.83303642272949
subject_10_PXL_20220922_195735806.jpg,G:\Thesis\MonkSkinTone_Dataset\Segmented_MSTE\subject_10_PXL_20220922_195735806.jpg,Male,0.9814287424087524,Male,0.9796849489212036,Man,99.30752515792847
subject_10_PXL_20220922_195829652.jpg,G:\Thesis\MonkSkinTone_Dataset\Segmented_MSTE\subject_10_PXL_20220922_195829652.jpg,Male,0.9842219352722168,Male,0.984434187412262,Man,98.69033098220825
subject_10_PXL_20220922_195832291.jpg,G:\Thesis\MonkSkinTone_Dataset\Segmented_MSTE\subject_10_PXL_20220922_195832291.jpg,Male,0.9807823896408081,Male,0.9838064908981323,Man,99.58335161209106
subject_10_PXL_20220922_195836856.jpg,G:\Thesis\MonkSkinTone_Dataset\Segmented_MSTE\subject_10_PXL_20220922_195836856.jpg,Male,0.9824163913726807,Male,0.9729994535446167,Man,99.15494918823242
subject_10_PXL_20220922_195838924.jpg,G:\Thesis\MonkSkinTone_Dataset\Segmented_MSTE\subject_10_PXL_20220922_195838924.jpg,Male,0.9824705719947815,Male,0.988187849521637,Man,96.61155939102173
subject_10_PXL_20220922_195944058.jpg,G:\Thesis\MonkSkinTone_Dataset\Segmented_MSTE\subject_10_PXL_20220922_195944058.jpg,Male,0.9738421440124512,Male,0.8570827841758728,Man,78.87328863143921
subject_10_PXL_20220922_195946651.jpg,G:\Thesis\MonkSkinTone_Dataset\Segmented_MSTE\subject_10_PXL_20220922_195946651.jpg,Male,0.9395525455474854,Male,0.7089430093765259,Man,82.28213787078857
subject_10_PXL_20220922_195950116.jpg,G:\Thesis\MonkSkinTone_Dataset\Segmented_MSTE\subject_10_PXL_20220922_195950116.jpg,Male,0.9779005646705627,Male,0.8571999073028564,Man,89.14230465888977
subject_10_PXL_20220922_195953468.jpg,G:\Thesis\MonkSkinTone_Dataset\Segmented_MSTE\subject_10_PXL_20220922_195953468.jpg,Male,0.9774377346038818,Male,0.9361528158187866,Man,81.43424391746521
subject_10_PXL_20220922_195956509.jpg,G:\Thesis\MonkSkinTone_Dataset\Segmented_MSTE\subject_10_PXL_20220922_195956509.jpg,Female,0.6101469397544861,Female,0.776292622089386,Man,86.45591139793396
subject_10_PXL_20220922_200000614.jpg,G:\Thesis\MonkSkinTone_Dataset\Segmented_MSTE\subject_10_PXL_20220922_200000614.jpg,Male,0.9767127633094788,Male,0.9131547212600708,Man,75.90022683143616
subject_10_PXL_20220922_200003963.jpg,G:\Thesis\MonkSkinTone_Dataset\Segmented_MSTE\subject_10_PXL_20220922_200003963.jpg,Male,0.966362714767456,Male,0.6009455919265747,Man,82.31110572814941
subject_10_PXL_20220922_200010788.jpg,G:\Thesis\MonkSkinTone_Dataset\Segmented_MSTE\subject_10_PXL_20220922_200010788.jpg,Female,0.5250601768493652,Female,0.7033187747001648,Man,83.72069597244263
subject_10_PXL_20220922_200017828.jpg,G:\Thesis\MonkSkinTone_Dataset\Segmented_MSTE\subject_10_PXL_20220922_200017828.jpg,Male,0.978436291217804,Male,0.9692572951316833,Woman,50.80474019050598
subject_10_PXL_20220922_200020824.jpg,G:\Thesis\MonkSkinTone_Dataset\Segmented_MSTE\subject_10_PXL_20220922_200020824.jpg,Male,0.9712589383125305,Male,0.594173014163971,Man,80.89022040367126
subject_10_PXL_20220922_200027198.jpg,G:\Thesis\MonkSkinTone_Dataset\Segmented_MSTE\subject_10_PXL_20220922_200027198.jpg,Male,0.6689727902412415,Female,0.7584956884384155,Man,89.50144648551941
subject_10_PXL_20220922_200138910.jpg,G:\Thesis\MonkSkinTone_Dataset\Segmented_MSTE\subject_10_PXL_20220922_200138910.jpg,Male,0.8914156556129456,Male,0.9098620414733887,Man,98.86653423309326
subject_10_PXL_20220922_200146545.jpg,G:\Thesis\MonkSkinTone_Dataset\Segmented_MSTE\subject_10_PXL_20220922_200146545.jpg,Female,0.8661947846412659,Male,0.8840337991714478,Man,88.59353065490723
subject_10_PXL_20220922_200152527.jpg,G:\Thesis\MonkSkinTone_Dataset\Segmented_MSTE\subject_10_PXL_20220922_200152527.jpg,Male,0.8486250638961792,Male,0.9060801863670349,Man,90.71699976921082
subject_10_PXL_20220922_200205248.jpg,G:\Thesis\MonkSkinTone_Dataset\Segmented_MSTE\subject_10_PXL_20220922_200205248.jpg,Male,0.9792243838310242,Male,0.9771968722343445,Man,99.76847171783447
subject_10_PXL_20220922_200206611.jpg,G:\Thesis\MonkSkinTone_Dataset\Segmented_MSTE\subject_10_PXL_20220922_200206611.jpg,Male,0.9744352698326111,Male,0.97054523229599,Man,99.71951246261597
subject_10_PXL_20220922_200207745.jpg,G:\Thesis\MonkSkinTone_Dataset\Segmented_MSTE\subject_10_PXL_20220922_200207745.jpg,Male,0.9835450053215027,Male,0.9679403901100159,Man,98.38905930519104
subject_10_PXL_20220922_200213044.jpg,G:\Thesis\MonkSkinTone_Dataset\Segmented_MSTE\subject_10_PXL_20220922_200213044.jpg,Male,0.9797798991203308,Male,0.9723820686340332,Man,97.9349434375763
subject_11_PXL_20220922_194043213.PORTRAIT.jpg,G:\Thesis\MonkSkinTone_Dataset\Segmented_MSTE\subject_11_PXL_20220922_194043213.PORTRAIT.jpg,Male,0.9247368574142456,Female,0.6400112509727478,Man,98.93872737884521
subject_11_PXL_20220922_194046302.PORTRAIT.jpg,G:\Thesis\MonkSkinTone_Dataset\Segmented_MSTE\subject_11_PXL_20220922_194046302.PORTRAIT.jpg,Female,0.8790451288223267,Female,0.7975110411643982,Man,99.2077112197876
subject_11_PXL_20220922_194048360.PORTRAIT.jpg,G:\Thesis\MonkSkinTone_Dataset\Segmented_MSTE\subject_11_PXL_20220922_194048360.PORTRAIT.jpg,Female,0.6682493686676025,Female,0.6103926301002502,Man,98.17609190940857
subject_11_PXL_20220922_194049976.PORTRAIT.jpg,G:\Thesis\MonkSkinTone_Dataset\Segmented_MSTE\subject_11_PXL_20220922_194049976.PORTRAIT.jpg,Female,0.5728847980499268,Female,0.8245176672935486,Man,88.31866979598999
subject_11_PXL_20220922_194051594.PORTRAIT.jpg,G:\Thesis\MonkSkinTone_Dataset\Segmented_MSTE\subject_11_PXL_20220922_194051594.PORTRAIT.jpg,Female,0.9345384836196899,Male,0.5110248327255249,Man,97.14394807815552
subject_11_PXL_20220922_194054240.PORTRAIT.jpg,G:\Thesis\MonkSkinTone_Dataset\Segmented_MSTE\subject_11_PXL_20220922_194054240.PORTRAIT.jpg,Male,0.8974581956863403,Female,0.5190536975860596,Man,99.48541522026062
subject_11_PXL_20220922_194057359.PORTRAIT.jpg,G:\Thesis\MonkSkinTone_Dataset\Segmented_MSTE\subject_11_PXL_20220922_194057359.PORTRAIT.jpg,Female,0.7082948684692383,Female,0.7716520428657532,Man,99.37942028045654
subject_11_PXL_20220922_194059320.PORTRAIT.jpg,G:\Thesis\MonkSkinTone_Dataset\Segmented_MSTE\subject_11_PXL_20220922_194059320.PORTRAIT.jpg,Female,0.9731810092926025,Female,0.8803752660751343,Man,95.37062048912048
subject_11_PXL_20220922_194101168.PORTRAIT.jpg,G:\Thesis\MonkSkinTone_Dataset\Segmented_MSTE\subject_11_PXL_20220922_194101168.PORTRAIT.jpg,Female,0.9773786067962646,Female,0.8780490159988403,Man,96.85958623886108
subject_11_PXL_20220922_194103210.PORTRAIT.jpg,G:\Thesis\MonkSkinTone_Dataset\Segmented_MSTE\subject_11_PXL_20220922_194103210.PORTRAIT.jpg,Female,0.9254127144813538,Female,0.5495364665985107,Man,97.37363457679749
subject_11_PXL_20220922_194109470.PORTRAIT.jpg,G:\Thesis\MonkSkinTone_Dataset\Segmented_MSTE\subject_11_PXL_20220922_194109470.PORTRAIT.jpg,Male,0.5844262838363647,Male,0.8935673236846924,Man,99.36103224754333
subject_11_PXL_20220922_194111977.PORTRAIT.jpg,G:\Thesis\MonkSkinTone_Dataset\Segmented_MSTE\subject_11_PXL_20220922_194111977.PORTRAIT.jpg,Female,0.7078915238380432,Female,0.757822573184967,Man,81.86013698577881
subject_11_PXL_20220922_194114230.PORTRAIT.jpg,G:\Thesis\MonkSkinTone_Dataset\Segmented_MSTE\subject_11_PXL_20220922_194114230.PORTRAIT.jpg,Female,0.9582813382148743,Female,0.5648244023323059,Man,92.04984307289124
subject_11_PXL_20220922_194115944.PORTRAIT.jpg,G:\Thesis\MonkSkinTone_Dataset\Segmented_MSTE\subject_11_PXL_20220922_194115944.PORTRAIT.jpg,Male,0.6442838311195374,Female,0.64802086353302,Man,95.1906144618988
subject_11_PXL_20220922_194117414.PORTRAIT.jpg,G:\Thesis\MonkSkinTone_Dataset\Segmented_MSTE\subject_11_PXL_20220922_194117414.PORTRAIT.jpg,Female,0.8527044653892517,Female,0.6520165205001831,Man,98.18452596664429
subject_11_PXL_20220922_194126652.PORTRAIT.jpg,G:\Thesis\MonkSkinTone_Dataset\Segmented_MSTE\subject_11_PXL_20220922_194126652.PORTRAIT.jpg,Male,0.8442498445510864,Male,0.7412559390068054,Woman,54.70086932182312
subject_11_PXL_20220922_194128523.PORTRAIT.jpg,G:\Thesis\MonkSkinTone_Dataset\Segmented_MSTE\subject_11_PXL_20220922_194128523.PORTRAIT.jpg,Female,0.7483706474304199,Male,0.6707399487495422,Man,96.66036367416382
subject_11_PXL_20220922_194130709.PORTRAIT.jpg,G:\Thesis\MonkSkinTone_Dataset\Segmented_MSTE\subject_11_PXL_20220922_194130709.PORTRAIT.jpg,Female,0.9374926090240479,Female,0.6588003635406494,Man,98.74187111854553
subject_11_PXL_20220922_194132469.PORTRAIT.jpg,G:\Thesis\MonkSkinTone_Dataset\Segmented_MSTE\subject_11_PXL_20220922_194132469.PORTRAIT.jpg,Female,0.7830603718757629,Male,0.7074019312858582,Man,98.49128127098083
subject_11_PXL_20220922_194144154.PORTRAIT.jpg,G:\Thesis\MonkSkinTone_Dataset\Segmented_MSTE\subject_11_PXL_20220922_194144154.PORTRAIT.jpg,Male,0.7183834910392761,Male,0.6708984375,Man,98.60907793045044
subject_11_PXL_20220922_194146740.PORTRAIT.jpg,G:\Thesis\MonkSkinTone_Dataset\Segmented_MSTE\subject_11_PXL_20220922_194146740.PORTRAIT.jpg,Male,0.5779348611831665,Female,0.7136854529380798,Man,98.45184087753296
subject_11_PXL_20220922_194148401.PORTRAIT.jpg,G:\Thesis\MonkSkinTone_Dataset\Segmented_MSTE\subject_11_PXL_20220922_194148401.PORTRAIT.jpg,Female,0.9711337685585022,Female,0.9062916040420532,Man,81.18774890899658
subject_11_PXL_20220922_194149978.PORTRAIT.jpg,G:\Thesis\MonkSkinTone_Dataset\Segmented_MSTE\subject_11_PXL_20220922_194149978.PORTRAIT.jpg,Female,0.9540798664093018,Female,0.7541286945343018,Man,97.20866084098816
subject_11_PXL_20220922_194151515.PORTRAIT.jpg,G:\Thesis\MonkSkinTone_Dataset\Segmented_MSTE\subject_11_PXL_20220922_194151515.PORTRAIT.jpg,Female,0.9586577415466309,Female,0.6173434853553772,Man,98.48262071609497
subject_11_PXL_20220922_194338361.jpg,G:\Thesis\MonkSkinTone_Dataset\Segmented_MSTE\subject_11_PXL_20220922_194338361.jpg,Male,0.9549639821052551,Female,0.7777224183082581,Man,70.33272385597229
subject_11_PXL_20220922_194339820.jpg,G:\Thesis\MonkSkinTone_Dataset\Segmented_MSTE\subject_11_PXL_20220922_194339820.jpg,Male,0.9006736874580383,Female,0.8122665286064148,Man,97.52926230430603
subject_11_PXL_20220922_194341122.jpg,G:\Thesis\MonkSkinTone_Dataset\Segmented_MSTE\subject_11_PXL_20220922_194341122.jpg,Male,0.8586435914039612,Female,0.5138136148452759,Man,99.76502060890198
subject_11_PXL_20220922_194342509.jpg,G:\Thesis\MonkSkinTone_Dataset\Segmented_MSTE\subject_11_PXL_20220922_194342509.jpg,Male,0.9312822818756104,Female,0.5832796096801758,Man,99.18155074119568
subject_11_PXL_20220922_194348664.jpg,G:\Thesis\MonkSkinTone_Dataset\Segmented_MSTE\subject_11_PXL_20220922_194348664.jpg,Male,0.6723898649215698,Female,0.9067285060882568,Man,95.74179649353027
subject_11_PXL_20220922_194349832.jpg,G:\Thesis\MonkSkinTone_Dataset\Segmented_MSTE\subject_11_PXL_20220922_194349832.jpg,Female,0.7083239555358887,Female,0.8171195983886719,Man,71.30960822105408
